";Orders (numPair";start;lifetime;capacity)
20;2063;1416;1
3;2063;2168;1
24;2063;2258;1
83;2063;1123;1
18;2063;2078;1
14;2063;2205;1
45;2063;2006;1
19;2063;1522;1
58;2063;1775;1
90;2063;2465;1
60;2063;1461;1
47;2063;2421;1
9;2063;857;1
34;2063;2056;1
37;2063;1643;1
73;2064;2971;1
14;2064;2486;1
62;2064;1871;1
69;2064;2539;1
52;2064;1868;1
78;2064;1077;1
87;2064;1859;1
48;2064;1813;1
12;2064;1396;1
91;2064;2121;1
24;2064;2832;1
37;2064;802;1
5;2064;1878;1
9;2064;1584;1
76;2064;2174;1
64;2064;2056;1
17;2064;2056;1
79;2064;1615;1
66;2064;2643;1
58;2064;2036;1
60;2064;2243;1
70;2064;1760;1
80;2064;2078;1
88;2064;1914;1
80;2064;2132;1
67;2064;2392;1
99;2064;1831;1
10;2064;1862;1
71;2065;1445;1
95;2065;2242;1
66;2065;1648;1
9;2065;2259;1
57;2065;1998;1
10;2065;1920;1
3;2065;2081;1
43;2065;2178;1
60;2065;2201;1
66;2065;1221;1
65;2065;2201;1
78;2065;2412;1
74;2065;2540;1
55;2065;2272;1
45;2065;2015;1
96;2065;2311;1
61;2065;2613;1
39;2065;2699;1
3;2065;2250;1
22;2065;2251;1
62;2065;1835;1
42;2065;2027;1
39;2065;1911;1
93;2065;2960;1
56;2065;2447;1
55;2065;2321;1
65;2065;2410;1
42;2065;2009;1
49;2065;2159;1
73;2065;970;1
65;2065;1923;1
35;2065;2144;1
52;2065;1782;1
5;2065;2420;1
94;2066;2017;1
40;2066;2677;1
51;2066;1887;1
38;2066;1672;1
60;2066;470;1
16;2066;1758;1
16;2066;1487;1
13;2066;1849;1
29;2066;1658;1
62;2066;2214;1
66;2066;1392;1
31;2066;2166;1
92;2066;1422;1
79;2066;2193;1
45;2066;1688;1
53;2066;1255;1
15;2066;2768;1
39;2066;2036;1
61;2066;2071;1
17;2066;1879;1
95;2066;2490;1
18;2066;1253;1
77;2066;1904;1
32;2066;2007;1
12;2066;2276;1
32;2066;1271;1
22;2066;1708;1
58;2066;1933;1
38;2066;2362;1
42;2066;1823;1
94;2066;2419;1
50;2066;1937;1
51;2066;1703;1
51;2066;1874;1
32;2066;1599;1
2;2066;2295;1
42;2067;1534;1
69;2067;2618;1
78;2067;1426;1
61;2067;2358;1
57;2067;2040;1
47;2067;1596;1
95;2067;2275;1
12;2067;2243;1
66;2067;2048;1
9;2067;1086;1
14;2067;1510;1
40;2067;1798;1
77;2067;1639;1
24;2067;1755;1
47;2067;2470;1
69;2067;1600;1
30;2067;3053;1
11;2067;2316;1
26;2067;1431;1
14;2067;850;1
52;2067;2070;1
86;2067;2741;1
92;2067;2617;1
21;2067;2077;1
1;2067;1506;1
96;2067;2624;1
83;2067;2330;1
91;2067;2557;1
1;2067;894;1
32;2068;2005;1
47;2068;3017;1
44;2068;2762;1
18;2068;3105;1
50;2068;2155;1
7;2068;1563;1
69;2068;2395;1
97;2068;2500;1
34;2068;2516;1
86;2068;3013;1
65;2068;3066;1
60;2068;2258;1
92;2068;2070;1
47;2068;2104;1
81;2068;2815;1
2;2068;2441;1
16;2068;583;1
49;2068;1585;1
98;2068;1882;1
2;2068;1370;1
34;2068;1719;1
35;2068;1833;1
54;2068;2858;1
5;2068;3183;1
87;2068;2418;1
42;2068;2699;1
34;2068;1461;1
69;2068;2787;1
37;2068;1563;1
53;2068;2863;1
82;2068;1839;1
17;2068;2456;1
84;2069;1367;1
26;2069;2792;1
10;2069;1689;1
80;2069;1983;1
10;2069;2672;1
41;2069;2344;1
67;2069;1612;1
13;2069;2725;1
60;2069;1956;1
37;2069;815;1
5;2069;1902;1
33;2069;1587;1
17;2069;1284;1
70;2069;1650;1
19;2069;1631;1
20;2069;1734;1
68;2069;1285;1
27;2069;2598;1
81;2069;1360;1
46;2069;1587;1
22;2069;2105;1
64;2069;730;1
8;2069;2079;1
70;2069;1619;1
49;2069;2633;1
13;2069;1850;1
5;2069;1850;1
95;2069;1900;1
61;2069;1539;1
70;2069;1883;1
26;2069;1552;1
39;2069;2520;1
86;2069;3187;1
65;2069;2776;1
66;2069;2080;1
63;2069;1858;1
85;2069;2580;1
88;2070;1856;1
67;2070;2087;1
20;2070;2341;1
18;2070;2364;1
58;2070;1788;1
13;2070;2043;1
85;2070;2452;1
2;2070;1390;1
94;2070;1331;1
2;2070;1473;1
22;2070;2466;1
100;2070;1221;1
4;2070;2591;1
15;2070;2012;1
34;2070;2375;1
29;2070;1946;1
7;2070;1671;1
61;2070;1557;1
59;2070;1629;1
21;2070;2962;1
3;2070;1674;1
83;2070;1662;1
83;2070;2574;1
99;2070;2204;1
41;2070;1779;1
68;2070;1535;1
80;2070;2504;1
21;2070;2412;1
68;2070;1919;1
12;2070;1486;1
97;2070;2621;1
22;2070;2044;1
17;2071;2089;1
71;2071;2546;1
83;2071;2758;1
97;2071;1281;1
58;2071;1743;1
78;2071;1881;1
41;2071;1372;1
43;2071;2118;1
73;2071;1672;1
12;2071;1466;1
50;2071;1545;1
18;2071;1441;1
91;2071;2146;1
39;2071;2205;1
80;2071;2062;1
73;2071;2087;1
93;2071;1735;1
44;2071;1221;1
17;2071;2282;1
99;2071;2682;1
13;2071;2034;1
54;2071;2164;1
19;2071;2859;1
76;2071;1457;1
48;2071;2264;1
12;2071;1361;1
10;2071;1829;1
1;2071;1436;1
13;2071;2266;1
4;2071;2278;1
52;2071;2752;1
35;2071;2279;1
57;2071;2773;1
87;2071;966;1
61;2071;989;1
27;2071;3028;1
66;2072;1150;1
46;2072;1108;1
41;2072;1968;1
84;2072;2248;1
84;2072;2967;1
70;2072;1621;1
62;2072;1763;1
68;2072;2190;1
63;2072;1753;1
87;2072;441;1
15;2072;2911;1
49;2072;1864;1
38;2072;1347;1
7;2072;1491;1
6;2072;1446;1
29;2072;2246;1
93;2072;1724;1
45;2072;1648;1
84;2072;2728;1
3;2072;2761;1
79;2072;2110;1
90;2072;2516;1
25;2072;1729;1
26;2072;1472;1
40;2072;1995;1
22;2072;1851;1
15;2072;2560;1
33;2073;1736;1
59;2073;960;1
26;2073;1767;1
5;2073;2422;1
46;2073;1766;1
13;2073;3167;1
51;2073;1377;1
28;2073;2380;1
90;2073;1660;1
37;2073;2533;1
52;2073;1864;1
18;2073;1551;1
60;2073;2724;1
49;2073;1446;1
72;2073;1544;1
19;2073;2061;1
30;2073;450;1
20;2073;1890;1
8;2073;1622;1
11;2073;1298;1
39;2073;1894;1
64;2073;1937;1
83;2073;1257;1
26;2073;2255;1
52;2073;1613;1
1;2073;2911;1
55;2073;1361;1
26;2073;2137;1
36;2073;2369;1
39;2073;1303;1
15;2074;1420;1
13;2074;2102;1
23;2074;2169;1
33;2074;2173;1
73;2074;1799;1
72;2074;2177;1
16;2074;1911;1
92;2074;2121;1
97;2074;2197;1
55;2074;2283;1
94;2074;2089;1
97;2074;1196;1
99;2074;3008;1
69;2074;2058;1
75;2074;2271;1
59;2074;2281;1
72;2074;2027;1
20;2074;1610;1
71;2074;1490;1
29;2074;1691;1
97;2074;2599;1
76;2074;2192;1
42;2074;1639;1
41;2074;830;1
87;2074;2293;1
42;2074;2260;1
41;2074;2563;1
49;2074;3315;1
41;2075;966;1
64;2075;1893;1
9;2075;1294;1
73;2075;835;1
85;2075;1597;1
94;2075;1349;1
52;2075;970;1
3;2075;1766;1
47;2075;2014;1
89;2075;1965;1
23;2075;2141;1
44;2075;2229;1
81;2075;1721;1
78;2075;2085;1
74;2075;2305;1
10;2075;1440;1
75;2075;2263;1
33;2075;1129;1
85;2075;1326;1
20;2075;1759;1
36;2075;2250;1
74;2075;2370;1
75;2075;2349;1
27;2075;2838;1
65;2075;2612;1
30;2076;1841;1
99;2076;1720;1
41;2076;2325;1
29;2076;2062;1
65;2076;1946;1
19;2076;1561;1
46;2076;1837;1
45;2076;908;1
78;2076;2554;1
68;2076;2047;1
20;2076;1982;1
75;2076;2730;1
64;2076;2191;1
49;2076;2058;1
77;2076;2377;1
51;2076;2153;1
57;2076;1775;1
29;2076;1526;1
15;2076;1434;1
41;2076;1917;1
54;2076;1627;1
58;2076;2160;1
75;2076;931;1
67;2076;2715;1
13;2076;993;1
78;2076;2092;1
65;2077;1853;1
86;2077;2230;1
66;2077;2338;1
66;2077;1647;1
31;2077;2688;1
33;2077;1038;1
74;2077;1841;1
59;2077;1986;1
77;2077;1826;1
81;2077;2679;1
37;2077;2220;1
47;2077;1202;1
73;2077;2036;1
51;2077;1649;1
68;2077;2199;1
2;2077;1925;1
10;2077;2849;1
78;2077;1890;1
23;2077;2006;1
26;2077;2479;1
31;2077;2015;1
90;2077;1885;1
29;2077;1631;1
37;2077;3121;1
39;2077;2279;1
87;2078;1549;1
52;2078;1071;1
92;2078;2032;1
97;2078;2034;1
84;2078;2097;1
54;2078;1617;1
4;2078;2004;1
86;2078;2403;1
32;2078;2847;1
47;2078;2503;1
80;2078;2182;1
16;2078;1911;1
91;2078;2038;1
3;2078;1868;1
51;2078;2148;1
92;2078;1666;1
79;2078;1616;1
9;2078;1463;1
54;2078;2156;1
13;2078;1905;1
47;2078;1522;1
78;2078;2365;1
76;2078;3114;1
70;2079;1983;1
65;2079;2390;1
21;2079;2770;1
48;2079;1191;1
16;2079;1752;1
76;2079;2981;1
3;2079;1310;1
3;2079;2281;1
78;2079;2408;1
31;2079;1009;1
9;2079;1580;1
23;2079;2228;1
40;2079;2914;1
99;2079;2222;1
6;2079;1294;1
9;2079;2377;1
26;2079;1635;1
61;2079;1304;1
19;2079;1951;1
90;2079;2248;1
30;2079;2047;1
83;2079;2094;1
10;2079;2122;1
4;2079;2326;1
84;2079;652;1
20;2079;2869;1
75;2079;2243;1
74;2079;2737;1
48;2079;1167;1
4;2079;2898;1
61;2079;1254;1
84;2079;2174;1
37;2079;1512;1
17;2079;1559;1
61;2079;2386;1
38;2080;2290;1
25;2080;1816;1
65;2080;2021;1
19;2080;2106;1
12;2080;2171;1
96;2080;1915;1
81;2080;3309;1
58;2080;3033;1
23;2080;1810;1
88;2080;2250;1
98;2080;1939;1
65;2080;1432;1
17;2080;2116;1
72;2080;2543;1
89;2080;2133;1
91;2080;1956;1
54;2080;1686;1
73;2080;1768;1
42;2080;1316;1
12;2080;799;1
99;2080;1633;1
81;2080;3311;1
35;2080;1983;1
2;2080;1219;1
6;2080;2736;1
80;2080;2525;1
95;2080;1759;1
95;2080;2157;1
3;2080;1516;1
14;2081;2176;1
12;2081;2406;1
14;2081;1649;1
11;2081;1021;1
59;2081;2566;1
60;2081;2003;1
92;2081;1818;1
25;2081;2410;1
24;2081;1638;1
52;2081;1959;1
54;2081;1783;1
61;2081;1638;1
95;2081;2373;1
54;2081;2499;1
76;2081;2114;1
57;2081;1315;1
27;2081;1073;1
26;2081;1818;1
37;2081;2322;1
92;2081;2830;1
48;2081;2213;1
93;2081;1727;1
36;2081;1896;1
93;2081;3185;1
68;2081;1534;1
24;2081;1645;1
51;2081;1253;1
53;2081;1813;1
36;2081;1525;1
73;2081;1436;1
86;2081;2030;1
73;2081;2819;1
20;2081;2796;1
97;2081;2036;1
10;2081;826;1
18;2082;2755;1
2;2082;2550;1
43;2082;1743;1
78;2082;2403;1
50;2082;1614;1
54;2082;2301;1
86;2082;1912;1
34;2082;1844;1
21;2082;2233;1
93;2082;1763;1
73;2082;2475;1
86;2082;1673;1
13;2082;2175;1
12;2082;1868;1
65;2082;1694;1
76;2082;2266;1
52;2082;1693;1
32;2082;1988;1
80;2082;2139;1
10;2082;1912;1
16;2082;1795;1
76;2083;2274;1
99;2083;2203;1
20;2083;1430;1
72;2083;1291;1
31;2083;1126;1
27;2083;1774;1
96;2083;1960;1
43;2083;2250;1
53;2083;2260;1
15;2083;2261;1
88;2083;2075;1
43;2083;2225;1
8;2083;2077;1
54;2083;1632;1
66;2083;1867;1
73;2083;1879;1
34;2083;1839;1
46;2083;1972;1
56;2083;2221;1
70;2083;1621;1
39;2083;2283;1
26;2083;1988;1
53;2083;1513;1
20;2083;1801;1
62;2083;1667;1
93;2083;2777;1
8;2083;2372;1
95;2083;1717;1
1;2083;1444;1
90;2084;1778;1
66;2084;2716;1
87;2084;2313;1
66;2084;1579;1
52;2084;1479;1
95;2084;1229;1
8;2084;1756;1
21;2084;2346;1
52;2084;2333;1
40;2084;1137;1
69;2084;1278;1
73;2084;2231;1
77;2084;2823;1
53;2084;2203;1
93;2084;2841;1
65;2084;2040;1
71;2084;2075;1
5;2084;2234;1
43;2084;1709;1
27;2084;1247;1
10;2084;2139;1
91;2084;1663;1
40;2084;1456;1
96;2084;2657;1
30;2084;2202;1
87;2084;1409;1
49;2084;2534;1
63;2084;1854;1
42;2084;1872;1
67;2084;1501;1
66;2085;2361;1
93;2085;1170;1
95;2085;2392;1
63;2085;1432;1
48;2085;1875;1
72;2085;2007;1
17;2085;2301;1
70;2085;2004;1
85;2085;2110;1
47;2085;3256;1
66;2085;2392;1
88;2085;2685;1
22;2085;2172;1
87;2085;1278;1
24;2085;1659;1
8;2085;2640;1
93;2085;2151;1
82;2085;2822;1
71;2085;2079;1
24;2085;1788;1
80;2085;1429;1
39;2085;2414;1
42;2085;2099;1
30;2085;2253;1
99;2085;2335;1
61;2085;2349;1
4;2085;2400;1
93;2085;1341;1
77;2086;1904;1
44;2086;1704;1
63;2086;1849;1
83;2086;1835;1
89;2086;2119;1
12;2086;2307;1
16;2086;1694;1
18;2086;1290;1
94;2086;2295;1
85;2086;2519;1
48;2086;1780;1
9;2086;1307;1
5;2086;1556;1
48;2086;1695;1
76;2086;2813;1
20;2086;2717;1
15;2086;1436;1
58;2086;2246;1
6;2086;1981;1
4;2086;2300;1
79;2086;2010;1
99;2086;1671;1
98;2086;1771;1
92;2086;1818;1
67;2086;1998;1
39;2086;1373;1
10;2086;1340;1
59;2087;2121;1
95;2087;1581;1
98;2087;2196;1
34;2087;1523;1
50;2087;2242;1
46;2087;1467;1
27;2087;1751;1
99;2087;2791;1
52;2087;1824;1
60;2087;1009;1
58;2087;1672;1
84;2087;1916;1
38;2087;2747;1
33;2087;2037;1
64;2087;2038;1
47;2087;2025;1
15;2087;2609;1
55;2087;1337;1
31;2087;1919;1
53;2087;2099;1
59;2087;2177;1
45;2087;1839;1
34;2087;1900;1
87;2087;1823;1
21;2087;2374;1
31;2087;2052;1
76;2087;2864;1
63;2087;1942;1
51;2087;2680;1
58;2087;2007;1
52;2087;978;1
59;2087;2970;1
15;2088;1532;1
59;2088;2152;1
5;2088;2342;1
48;2088;1627;1
16;2088;1403;1
73;2088;2434;1
78;2088;2567;1
13;2088;2167;1
34;2088;1849;1
88;2088;2372;1
56;2088;2455;1
34;2088;2554;1
51;2088;1474;1
81;2088;1436;1
45;2088;1544;1
100;2088;1780;1
47;2088;1901;1
37;2088;2448;1
17;2088;1493;1
50;2088;1926;1
17;2088;2341;1
29;2088;2085;1
4;2088;2237;1
16;2088;1573;1
36;2088;747;1
94;2088;1431;1
77;2088;2002;1
16;2088;1910;1
3;2088;1640;1
25;2088;2209;1
56;2088;1730;1
1;2088;1500;1
95;2089;1792;1
60;2089;2297;1
64;2089;1678;1
46;2089;1177;1
92;2089;1805;1
41;2089;1854;1
95;2089;1656;1
4;2089;2725;1
43;2089;2093;1
39;2089;2294;1
76;2089;1921;1
84;2089;1657;1
48;2089;1492;1
14;2089;2113;1
28;2089;2810;1
67;2089;2014;1
96;2089;3138;1
59;2089;1513;1
88;2089;1858;1
10;2089;2514;1
82;2089;2499;1
51;2089;2508;1
93;2089;2174;1
72;2089;2471;1
96;2089;2233;1
48;2089;2141;1
55;2089;2861;1
73;2089;1642;1
34;2089;2350;1
66;2089;1868;1
21;2089;1925;1
12;2089;2248;1
53;2089;1936;1
71;2089;1945;1
64;2089;2120;1
94;2089;2444;1
12;2089;2713;1
6;2090;2861;1
74;2090;1509;1
14;2090;2110;1
92;2090;2426;1
91;2090;1990;1
47;2090;1495;1
48;2090;2002;1
33;2090;2363;1
99;2090;2591;1
49;2090;2553;1
50;2090;2483;1
31;2090;2027;1
93;2090;2318;1
5;2090;964;1
4;2090;2490;1
54;2090;2052;1
55;2090;2755;1
29;2090;2901;1
51;2090;1987;1
41;2090;1979;1
92;2090;2608;1
59;2090;2534;1
3;2090;1985;1
34;2090;2237;1
76;2090;2109;1
51;2090;1822;1
49;2090;2692;1
46;2090;2045;1
35;2090;1359;1
20;2090;2453;1
96;2091;2268;1
75;2091;1823;1
96;2091;2257;1
50;2091;2291;1
35;2091;2153;1
94;2091;1723;1
71;2091;1594;1
97;2091;1590;1
55;2091;1805;1
43;2091;2207;1
68;2091;1977;1
28;2091;1137;1
3;2091;2041;1
4;2091;1700;1
79;2091;2673;1
1;2091;1791;1
80;2091;1984;1
24;2091;1831;1
22;2091;2953;1
44;2091;2567;1
32;2091;2451;1
76;2091;2302;1
60;2091;2341;1
89;2091;1778;1
72;2091;1946;1
48;2091;2460;1
46;2091;2135;1
33;2091;2048;1
79;2091;1929;1
22;2091;908;1
83;2091;2284;1
55;2091;1597;1
42;2091;1683;1
81;2091;1957;1
80;2091;1800;1
20;2091;2392;1
79;2091;836;1
45;2091;2005;1
70;2092;2341;1
16;2092;1791;1
53;2092;2535;1
3;2092;1847;1
99;2092;2064;1
24;2092;2180;1
35;2092;1742;1
19;2092;2061;1
13;2092;1257;1
4;2092;2470;1
32;2092;3053;1
26;2092;1941;1
53;2092;1878;1
87;2092;1709;1
57;2092;1703;1
60;2092;1423;1
99;2092;2090;1
91;2092;1532;1
94;2092;1324;1
43;2092;1550;1
76;2092;1884;1
71;2092;1892;1
54;2092;1442;1
77;2092;2600;1
80;2092;1932;1
72;2092;1709;1
69;2093;2119;1
11;2093;2730;1
53;2093;2283;1
87;2093;2100;1
31;2093;2893;1
72;2093;828;1
39;2093;1807;1
2;2093;2092;1
73;2093;1732;1
65;2093;1457;1
35;2093;2042;1
53;2093;2111;1
43;2093;2716;1
97;2093;1878;1
78;2093;2096;1
38;2093;1721;1
72;2093;2036;1
92;2093;1997;1
51;2093;1421;1
16;2093;2189;1
41;2093;1820;1
19;2093;2926;1
41;2093;2356;1
98;2093;2550;1
4;2093;1667;1
23;2093;1811;1
36;2094;2380;1
25;2094;1615;1
85;2094;1459;1
49;2094;2504;1
14;2094;823;1
10;2094;2058;1
33;2094;2098;1
87;2094;2427;1
87;2094;1856;1
24;2094;2477;1
73;2094;1866;1
83;2094;2478;1
11;2094;2826;1
30;2094;2442;1
38;2094;2252;1
61;2094;2490;1
11;2094;1817;1
25;2094;2692;1
40;2094;2109;1
72;2094;2254;1
83;2094;1990;1
64;2094;2402;1
42;2094;1665;1
33;2094;2182;1
20;2094;2756;1
12;2095;2454;1
25;2095;2697;1
96;2095;2227;1
57;2095;1991;1
72;2095;1413;1
97;2095;2419;1
76;2095;2258;1
45;2095;3018;1
96;2095;1315;1
25;2095;2135;1
22;2095;2892;1
70;2095;2179;1
52;2095;1701;1
87;2095;1709;1
4;2095;2448;1
23;2095;1683;1
11;2095;2071;1
62;2095;2894;1
67;2095;1347;1
31;2095;1844;1
5;2095;2303;1
56;2095;1667;1
41;2095;2655;1
9;2095;2336;1
89;2095;2048;1
75;2095;1304;1
75;2095;2298;1
55;2095;2422;1
9;2095;2410;1
50;2095;1729;1
39;2095;1453;1
55;2095;2233;1
96;2095;2427;1
38;2096;1565;1
13;2096;2875;1
96;2096;2797;1
24;2096;565;1
75;2096;1779;1
20;2096;2672;1
48;2096;1871;1
50;2096;2395;1
24;2096;1507;1
2;2096;1633;1
42;2096;1822;1
94;2096;2810;1
10;2096;2886;1
6;2096;2001;1
68;2096;3043;1
42;2096;860;1
89;2096;1684;1
12;2096;2185;1
2;2096;2048;1
79;2096;1043;1
33;2096;1839;1
19;2096;2528;1
58;2096;2649;1
63;2096;967;1
17;2096;1678;1
38;2096;2448;1
77;2096;2317;1
77;2096;2162;1
91;2096;917;1
60;2096;1363;1
32;2096;2178;1
97;2096;2164;1
75;2096;2143;1
99;2097;862;1
58;2097;1851;1
36;2097;1308;1
13;2097;2551;1
79;2097;2294;1
71;2097;2346;1
56;2097;2778;1
7;2097;1999;1
21;2097;2762;1
35;2097;2090;1
95;2097;1793;1
54;2097;1303;1
67;2097;1799;1
93;2097;1165;1
83;2097;2488;1
96;2097;2892;1
45;2097;1707;1
80;2097;1899;1
87;2097;3116;1
17;2097;3049;1
39;2097;2761;1
49;2097;2181;1
22;2097;2181;1
79;2098;1770;1
51;2098;2270;1
91;2098;2212;1
20;2098;1294;1
90;2098;2776;1
31;2098;1952;1
50;2098;1722;1
57;2098;2067;1
20;2098;1596;1
29;2098;1755;1
65;2098;1711;1
67;2098;2947;1
33;2098;1825;1
74;2098;2114;1
97;2098;2070;1
35;2098;2341;1
89;2098;2392;1
84;2098;2263;1
67;2098;1178;1
4;2098;1486;1
76;2098;1018;1
35;2098;2278;1
82;2098;2184;1
15;2098;2998;1
23;2098;2662;1
9;2098;2130;1
42;2098;2720;1
86;2098;2770;1
18;2098;1398;1
61;2098;1768;1
99;2098;2291;1
63;2098;2051;1
24;2098;2859;1
22;2098;2655;1
49;2098;1738;1
14;2098;1802;1
98;2099;2110;1
53;2099;2438;1
30;2099;2232;1
48;2099;2272;1
96;2099;1740;1
29;2099;2032;1
65;2099;2074;1
45;2099;1774;1
60;2099;2278;1
11;2099;1827;1
71;2099;1722;1
8;2099;1232;1
62;2099;1373;1
15;2099;1589;1
81;2099;1358;1
5;2099;2209;1
81;2099;2285;1
43;2099;1899;1
75;2099;2330;1
24;2099;1590;1
23;2099;2068;1
53;2099;2739;1
14;2099;1265;1
35;2099;2236;1
99;2099;1089;1
66;2099;727;1
9;2099;2679;1
84;2100;1348;1
99;2100;3042;1
72;2100;2415;1
16;2100;2748;1
26;2100;1827;1
80;2100;1365;1
70;2100;2756;1
90;2100;2527;1
71;2100;1470;1
28;2100;1948;1
37;2100;1720;1
63;2100;852;1
62;2100;1109;1
56;2100;2392;1
3;2100;2546;1
32;2100;2647;1
90;2100;1908;1
47;2100;2044;1
67;2100;2465;1
34;2100;1749;1
1;2100;1382;1
64;2100;2371;1
30;2100;1872;1
16;2101;1211;1
86;2101;1717;1
35;2101;2020;1
55;2101;2222;1
9;2101;2627;1
50;2101;997;1
45;2101;3270;1
79;2101;1131;1
3;2101;2077;1
60;2101;2106;1
91;2101;3082;1
85;2101;2410;1
24;2101;1402;1
18;2101;2535;1
29;2101;1995;1
22;2101;1346;1
83;2101;1536;1
28;2101;1588;1
88;2101;1806;1
97;2101;1328;1
5;2101;1491;1
39;2101;2375;1
17;2101;1431;1
3;2101;2037;1
25;2101;2302;1
33;2101;1712;1
81;2101;2581;1
8;2101;2093;1
23;2101;1923;1
15;2101;1304;1
68;2101;2298;1
80;2101;2683;1
93;2101;2283;1
18;2101;1729;1
68;2101;759;1
3;2101;2518;1
93;2101;1735;1
25;2102;2067;1
69;2102;2835;1
88;2102;2338;1
66;2102;2069;1
89;2102;1516;1
50;2102;2670;1
32;2102;2344;1
58;2102;2067;1
98;2102;2166;1
89;2102;2713;1
91;2102;1269;1
55;2102;1929;1
76;2102;1805;1
42;2102;1710;1
33;2102;2316;1
26;2102;2664;1
45;2102;1784;1
6;2102;2052;1
5;2102;1898;1
44;2102;1653;1
38;2102;2243;1
41;2102;2158;1
17;2102;1085;1
69;2102;1711;1
67;2102;755;1
13;2102;1561;1
61;2102;2496;1
16;2103;2528;1
82;2103;2288;1
18;2103;2536;1
70;2103;1294;1
84;2103;2740;1
57;2103;2106;1
54;2103;2546;1
46;2103;1549;1
33;2103;2246;1
97;2103;2093;1
12;2103;2560;1
44;2103;1790;1
45;2103;2033;1
59;2103;1807;1
93;2103;1766;1
21;2103;1873;1
41;2103;2213;1
17;2103;1446;1
99;2103;1353;1
22;2103;1594;1
41;2103;1837;1
48;2103;1784;1
54;2103;2027;1
53;2103;1827;1
35;2103;1775;1
79;2103;2238;1
13;2103;1878;1
63;2103;2149;1
42;2103;1971;1
100;2103;1667;1
32;2103;2127;1
7;2103;2155;1
80;2104;1813;1
50;2104;2480;1
79;2104;1455;1
8;2104;1449;1
62;2104;1691;1
53;2104;1525;1
62;2104;1991;1
8;2104;1598;1
66;2104;1614;1
49;2104;2103;1
75;2104;2378;1
44;2104;2123;1
87;2104;1313;1
98;2104;1582;1
96;2104;1527;1
61;2104;1618;1
36;2104;3011;1
85;2104;2340;1
11;2104;1411;1
35;2104;2289;1
30;2104;1480;1
96;2104;1899;1
28;2104;1484;1
23;2104;2229;1
19;2104;1112;1
100;2105;1473;1
4;2105;1104;1
44;2105;2304;1
28;2105;2344;1
13;2105;1625;1
32;2105;1724;1
18;2105;1930;1
95;2105;1959;1
88;2105;1690;1
65;2105;2374;1
75;2105;2630;1
72;2105;1939;1
95;2105;1944;1
82;2105;1732;1
73;2105;1366;1
79;2105;1387;1
85;2105;1596;1
88;2105;2144;1
60;2105;2712;1
26;2105;1619;1
75;2105;2304;1
8;2105;1980;1
96;2105;1790;1
82;2105;2304;1
59;2105;1877;1
95;2105;2708;1
24;2105;1661;1
10;2105;1821;1
28;2105;2129;1
37;2105;1596;1
27;2105;2777;1
39;2106;2585;1
33;2106;2812;1
64;2106;2019;1
94;2106;2418;1
1;2106;2054;1
79;2106;2498;1
73;2106;2842;1
17;2106;2468;1
76;2106;2673;1
63;2106;2019;1
61;2106;1421;1
17;2106;1814;1
73;2106;2351;1
18;2106;2211;1
66;2106;2256;1
61;2106;1943;1
74;2106;2352;1
39;2106;1636;1
81;2106;1609;1
91;2106;2365;1
87;2106;1884;1
47;2106;2546;1
22;2106;1309;1
82;2106;2235;1
51;2106;2979;1
51;2106;2241;1
14;2106;2479;1
36;2106;1588;1
25;2107;1877;1
41;2107;1930;1
69;2107;1286;1
63;2107;1582;1
1;2107;2145;1
61;2107;1623;1
21;2107;2433;1
79;2107;1626;1
55;2107;2869;1
12;2107;1418;1
99;2107;2278;1
52;2107;2539;1
49;2107;2823;1
98;2107;2093;1
55;2107;1760;1
62;2107;2087;1
25;2107;1924;1
61;2107;2852;1
15;2107;2663;1
50;2107;2665;1
3;2107;2422;1
84;2107;2578;1
84;2107;2174;1
95;2107;1486;1
55;2107;1929;1
61;2107;962;1
15;2107;2401;1
23;2107;1305;1
96;2107;2510;1
84;2107;2382;1
47;2107;1731;1
53;2107;1471;1
53;2107;2199;1
48;2107;2522;1
6;2107;1727;1
23;2108;1431;1
60;2108;1650;1
63;2108;2061;1
17;2108;2396;1
93;2108;1279;1
97;2108;2025;1
83;2108;2546;1
73;2108;1734;1
31;2108;3348;1
63;2108;2553;1
38;2108;2851;1
62;2108;1883;1
44;2108;1798;1
96;2108;1738;1
11;2108;2369;1
11;2108;2066;1
7;2108;3045;1
43;2108;1661;1
16;2108;2335;1
92;2108;1893;1
15;2108;1246;1
71;2108;1271;1
100;2108;1767;1
44;2108;1518;1
31;2108;1319;1
44;2108;1501;1
21;2108;2152;1
6;2108;1828;1
37;2108;2782;1
30;2109;1158;1
72;2109;2160;1
79;2109;1807;1
46;2109;1828;1
65;2109;2746;1
5;2109;2001;1
5;2109;1969;1
2;2109;2266;1
59;2109;2657;1
95;2109;2242;1
68;2109;2767;1
4;2109;2777;1
3;2109;1970;1
69;2109;2462;1
21;2109;2743;1
42;2109;2364;1
79;2109;2154;1
57;2109;2207;1
17;2109;2563;1
31;2109;2005;1
44;2109;3303;1
13;2109;1086;1
59;2109;1202;1
10;2109;1161;1
39;2109;2034;1
67;2110;1757;1
5;2110;1479;1
37;2110;2023;1
63;2110;1480;1
3;2110;2949;1
37;2110;938;1
49;2110;3518;1
89;2110;1983;1
6;2110;1362;1
35;2110;1629;1
71;2110;1745;1
75;2110;2220;1
21;2110;1546;1
48;2110;1169;1
16;2110;2330;1
